04/02/2014 18:56:39	19802836	-0.0245	-0.0670	-0.0346	-0.0359	-0.0989	-0.0393	 0.0160	-0.0393	-0.0742	-0.0502	-0.0516	-0.0282	-0.0739	 0.0136	-0.0160	-0.0364	 0.0851	-0.0662	-0.0782	 0.0141	-0.0675	-0.0710	     OFF
04/02/2014 18:56:39	19802837	-0.0255	-0.0683	-0.0364	-0.0332	-0.0997	-0.0431	 0.0125	-0.0404	-0.0742	-0.0510	-0.0518	-0.0271	-0.0742	 0.0138	-0.0183	-0.0409	 0.0880	-0.0699	-0.0859	 0.0114	-0.0691	-0.0736	     OFF
04/02/2014 18:56:39	19802838	-0.0255	-0.0712	-0.0396	-0.0330	-0.0973	-0.0385	 0.0082	-0.0377	-0.0696	-0.0518	-0.0516	-0.0229	-0.0702	 0.0144	-0.0173	-0.0377	 0.0962	-0.0606	-0.0821	 0.0109	-0.0686	-0.0689	     OFF
04/02/2014 18:56:39	19802839	-0.0239	-0.0731	-0.0415	-0.0340	-0.0944	-0.0292	 0.0072	-0.0335	-0.0633	-0.0521	-0.0513	-0.0178	-0.0633	 0.0138	-0.0199	-0.0409	 0.0859	-0.0595	-0.0702	 0.0096	-0.0704	-0.0649	     OFF
04/02/2014 18:56:39	19802840	-0.0234	-0.0739	-0.0433	-0.0330	-0.0976	-0.0367	 0.0082	-0.0346	-0.0654	-0.0534	-0.0532	-0.0194	-0.0670	 0.0130	-0.0255	-0.0513	 0.0750	-0.0715	-0.0755	 0.0066	-0.0752	-0.0710	     OFF
04/02/2014 18:56:39	19802841	-0.0253	-0.0752	-0.0484	-0.0343	-0.1016	-0.0412	 0.0085	-0.0388	-0.0704	-0.0540	-0.0550	-0.0242	-0.0726	 0.0130	-0.0263	-0.0513	 0.0803	-0.0659	-0.0774	 0.0061	-0.0771	-0.0723	     OFF
04/02/2014 18:56:39	19802842	-0.0255	-0.0747	-0.0494	-0.0375	-0.1087	-0.0484	 0.0088	-0.0436	-0.0790	-0.0526	-0.0561	-0.0303	-0.0805	 0.0122	-0.0263	-0.0457	 0.0954	-0.0537	-0.0766	 0.0053	-0.0798	-0.0723	     OFF
04/02/2014 18:56:39	19802843	-0.0242	-0.0707	-0.0375	-0.0388	-0.1029	-0.0484	 0.0106	-0.0439	-0.0821	-0.0518	-0.0550	-0.0354	-0.0891	 0.0106	-0.0308	-0.0513	 0.0978	-0.0643	-0.0869	 0.0029	-0.0845	-0.0811	     OFF
04/02/2014 18:56:39	19802844	-0.0258	-0.0689	-0.0303	-0.0385	-0.0930	-0.0380	 0.0085	-0.0415	-0.0771	-0.0516	-0.0537	-0.0351	-0.0875	 0.0096	-0.0354	-0.0577	 0.0877	-0.0726	-0.0872	 0.0008	-0.0859	-0.0837	     OFF
04/02/2014 18:56:39	19802845	-0.0287	-0.0696	-0.0316	-0.0346	-0.0936	-0.0423	 0.0040	-0.0412	-0.0782	-0.0518	-0.0532	-0.0332	-0.0875	 0.0088	-0.0356	-0.0553	 0.0891	-0.0694	-0.0909	 0.0003	-0.0827	-0.0821	     OFF
04/02/2014 18:56:39	19802846	-0.0300	-0.0707	-0.0327	-0.0351	-0.1005	-0.0548	 0.0016	-0.0431	-0.0835	-0.0524	-0.0526	-0.0308	-0.0893	 0.0098	-0.0324	-0.0473	 0.1037	-0.0622	-0.0960	 0.0016	-0.0776	-0.0792	     OFF
04/02/2014 18:56:39	19802847	-0.0295	-0.0712	-0.0356	-0.0407	-0.1008	-0.0502	 0.0013	-0.0444	-0.0824	-0.0534	-0.0545	-0.0298	-0.0859	 0.0125	-0.0300	-0.0449	 0.0968	-0.0638	-0.0891	 0.0043	-0.0742	-0.0758	     OFF
04/02/2014 18:56:39	19802848	-0.0292	-0.0728	-0.0393	-0.0412	-0.0986	-0.0362	 0.0027	-0.0449	-0.0768	-0.0545	-0.0574	-0.0303	-0.0803	 0.0133	-0.0279	-0.0447	 0.0914	-0.0665	-0.0835	 0.0061	-0.0728	-0.0736	     OFF
04/02/2014 18:56:39	19802849	-0.0284	-0.0760	-0.0465	-0.0460	-0.1071	-0.0433	 0.0016	-0.0510	-0.0808	-0.0558	-0.0609	-0.0348	-0.0824	 0.0136	-0.0253	-0.0415	 0.1018	-0.0646	-0.0875	 0.0066	-0.0742	-0.0755	     OFF
04/02/2014 18:56:39	19802850	-0.0268	-0.0750	-0.0465	-0.0524	-0.1066	-0.0457	 0.0021	-0.0521	-0.0835	-0.0558	-0.0635	-0.0385	-0.0845	 0.0141	-0.0261	-0.0431	 0.1010	-0.0694	-0.0928	 0.0048	-0.0795	-0.0819	     OFF
04/02/2014 18:56:39	19802851	-0.0263	-0.0712	-0.0393	-0.0383	-0.1005	-0.0396	 0.0035	-0.0457	-0.0779	-0.0545	-0.0617	-0.0372	-0.0813	 0.0138	-0.0287	-0.0460	 0.0997	-0.0750	-0.0949	 0.0021	-0.0832	-0.0867	     OFF
04/02/2014 18:56:39	19802852	-0.0279	-0.0712	-0.0346	-0.0287	-0.0986	-0.0377	 0.0029	-0.0393	-0.0734	-0.0540	-0.0580	-0.0330	-0.0792	 0.0130	-0.0308	-0.0484	 0.0997	-0.0768	-0.0968	 0.0000	-0.0845	-0.0872	     OFF
04/02/2014 18:56:39	19802853	-0.0282	-0.0715	-0.0359	-0.0370	-0.1031	-0.0431	 0.0016	-0.0377	-0.0752	-0.0550	-0.0553	-0.0306	-0.0819	 0.0122	-0.0324	-0.0508	 0.0962	-0.0800	-0.1010	-0.0013	-0.0859	-0.0893	     OFF
04/02/2014 18:56:39	19802854	-0.0276	-0.0696	-0.0348	-0.0348	-0.1061	-0.0484	 0.0035	-0.0377	-0.0782	-0.0548	-0.0545	-0.0279	-0.0821	 0.0122	-0.0311	-0.0508	 0.0962	-0.0792	-0.0992	 0.0003	-0.0837	-0.0883	     OFF
04/02/2014 18:56:39	19802855	-0.0276	-0.0686	-0.0327	-0.0247	-0.1063	-0.0502	 0.0053	-0.0415	-0.0819	-0.0548	-0.0582	-0.0303	-0.0840	 0.0144	-0.0292	-0.0553	 0.0859	-0.0869	-0.0981	 0.0011	-0.0851	-0.0907	     OFF
04/02/2014 18:56:39	19802856	-0.0274	-0.0696	-0.0338	-0.0207	-0.1042	-0.0492	 0.0061	-0.0484	-0.0853	-0.0566	-0.0641	-0.0380	-0.0899	 0.0160	-0.0290	-0.0643	 0.0758	-0.1029	-0.1042	 0.0013	-0.0893	-0.0978	     OFF
04/02/2014 18:56:39	19802857	-0.0284	-0.0728	-0.0399	-0.0263	-0.1061	-0.0484	 0.0080	-0.0516	-0.0853	-0.0564	-0.0657	-0.0393	-0.0875	 0.0178	-0.0221	-0.0497	 0.0899	-0.0774	-0.0968	 0.0064	-0.0808	-0.0845	     OFF
04/02/2014 18:56:39	19802858	-0.0303	-0.0758	-0.0484	-0.0330	-0.1164	-0.0524	 0.0085	-0.0521	-0.0875	-0.0550	-0.0630	-0.0375	-0.0811	 0.0199	-0.0146	-0.0332	 0.1037	-0.0489	-0.0798	 0.0109	-0.0710	-0.0678	     OFF
04/02/2014 18:56:39	19802859	-0.0319	-0.0782	-0.0508	-0.0407	-0.1132	-0.0502	 0.0053	-0.0500	-0.0845	-0.0545	-0.0598	-0.0354	-0.0787	 0.0199	-0.0138	-0.0340	 0.1124	-0.0524	-0.0787	 0.0114	-0.0702	-0.0673	     OFF
04/02/2014 18:56:39	19802860	-0.0332	-0.0803	-0.0465	-0.0393	-0.1026	-0.0431	 0.0011	-0.0455	-0.0771	-0.0529	-0.0550	-0.0303	-0.0771	 0.0194	-0.0173	-0.0377	 0.1090	-0.0582	-0.0840	 0.0101	-0.0707	-0.0694	     OFF
04/02/2014 18:56:39	19802861	-0.0340	-0.0827	-0.0441	-0.0343	-0.1029	-0.0423	-0.0024	-0.0423	-0.0731	-0.0526	-0.0505	-0.0255	-0.0742	 0.0186	-0.0215	-0.0420	 0.1013	-0.0619	-0.0805	 0.0085	-0.0718	-0.0712	     OFF
04/02/2014 18:56:39	19802862	-0.0338	-0.0843	-0.0439	-0.0340	-0.1042	-0.0399	-0.0045	-0.0409	-0.0707	-0.0526	-0.0492	-0.0221	-0.0707	 0.0178	-0.0234	-0.0428	 0.1058	-0.0614	-0.0760	 0.0088	-0.0723	-0.0712	     OFF
04/02/2014 18:56:39	19802863	-0.0330	-0.0819	-0.0399	-0.0282	-0.0994	-0.0348	-0.0032	-0.0409	-0.0686	-0.0529	-0.0526	-0.0221	-0.0702	 0.0170	-0.0253	-0.0460	 0.1010	-0.0678	-0.0803	 0.0077	-0.0739	-0.0747	     OFF
04/02/2014 18:56:39	19802864	-0.0316	-0.0790	-0.0367	-0.0287	-0.0949	-0.0330	-0.0011	-0.0425	-0.0694	-0.0550	-0.0588	-0.0271	-0.0718	 0.0152	-0.0279	-0.0484	 0.0960	-0.0712	-0.0840	 0.0048	-0.0766	-0.0779	     OFF
04/02/2014 18:56:39	19802865	-0.0295	-0.0760	-0.0356	-0.0322	-0.0917	-0.0308	 0.0016	-0.0436	-0.0704	-0.0558	-0.0625	-0.0322	-0.0712	 0.0130	-0.0300	-0.0460	 0.1058	-0.0659	-0.0782	 0.0027	-0.0779	-0.0742	     OFF
04/02/2014 18:56:39	19802866	-0.0266	-0.0726	-0.0346	-0.0330	-0.0930	-0.0351	 0.0058	-0.0460	-0.0744	-0.0558	-0.0643	-0.0372	-0.0763	 0.0122	-0.0319	-0.0484	 0.1031	-0.0694	-0.0813	 0.0003	-0.0805	-0.0774	     OFF
04/02/2014 18:56:39	19802867	-0.0263	-0.0691	-0.0346	-0.0308	-0.0994	-0.0452	 0.0109	-0.0479	-0.0805	-0.0548	-0.0625	-0.0396	-0.0821	 0.0120	-0.0314	-0.0460	 0.1018	-0.0675	-0.0837	 0.0000	-0.0805	-0.0782	     OFF
04/02/2014 18:56:39	19802868	-0.0282	-0.0683	-0.0346	-0.0322	-0.0960	-0.0375	 0.0125	-0.0436	-0.0763	-0.0534	-0.0569	-0.0343	-0.0758	 0.0120	-0.0282	-0.0399	 0.1178	-0.0566	-0.0710	 0.0021	-0.0763	-0.0704	     OFF
04/02/2014 18:56:39	19802869	-0.0292	-0.0707	-0.0348	-0.0311	-0.0907	-0.0295	 0.0085	-0.0388	-0.0702	-0.0529	-0.0534	-0.0284	-0.0702	 0.0130	-0.0282	-0.0399	 0.1167	-0.0580	-0.0696	 0.0035	-0.0736	-0.0691	     OFF
04/02/2014 18:56:39	19802870	-0.0303	-0.0744	-0.0377	-0.0319	-0.0957	-0.0367	 0.0045	-0.0385	-0.0720	-0.0537	-0.0534	-0.0258	-0.0704	 0.0136	-0.0282	-0.0404	 0.1079	-0.0635	-0.0768	 0.0045	-0.0723	-0.0704	     OFF
04/02/2014 18:56:39	19802871	-0.0311	-0.0763	-0.0377	-0.0295	-0.0952	-0.0327	 0.0040	-0.0367	-0.0686	-0.0534	-0.0542	-0.0221	-0.0643	 0.0125	-0.0290	-0.0412	 0.1077	-0.0654	-0.0723	 0.0051	-0.0710	-0.0673	     OFF
04/02/2014 18:56:39	19802872	-0.0303	-0.0758	-0.0385	-0.0266	-0.0930	-0.0271	 0.0048	-0.0356	-0.0646	-0.0534	-0.0561	-0.0218	-0.0585	 0.0125	-0.0279	-0.0399	 0.1085	-0.0588	-0.0646	 0.0051	-0.0699	-0.0611	     OFF
04/02/2014 18:56:39	19802873	-0.0298	-0.0747	-0.0415	-0.0292	-0.0944	-0.0284	 0.0051	-0.0404	-0.0657	-0.0545	-0.0593	-0.0282	-0.0603	 0.0136	-0.0258	-0.0399	 0.1031	-0.0556	-0.0662	 0.0040	-0.0731	-0.0630	     OFF
04/02/2014 18:56:39	19802874	-0.0279	-0.0715	-0.0417	-0.0258	-0.0962	-0.0332	 0.0077	-0.0463	-0.0702	-0.0558	-0.0630	-0.0370	-0.0689	 0.0130	-0.0290	-0.0473	 0.0973	-0.0683	-0.0760	 0.0013	-0.0816	-0.0731	     OFF
